id,graph_id,label
67840,4253,
67841,4253,
67842,4253,
67843,4253,
67844,4253,
67845,4253,
67846,4253,
67847,4253,
67848,4253,
67849,4253,
67850,4253,
67851,4253,
67852,4253,
67853,4253,
67854,4253,
67855,4253,
67856,4253,
67857,4253,
67858,4254,-1674.4799|6.2092066|0.35235894|-9.23|1.209|6.2092066|8.65753|-0.65847|-6.6555|0.0192|-8.7645|0.9206|11.269223|12.23752
67859,4254,
67860,4254,
67861,4254,
67862,4254,
67863,4254,
67864,4254,
67865,4254,
67866,4254,
67867,4254,
67868,4254,
67869,4254,
67870,4254,
67871,4254,
67872,4254,
67873,4254,
67874,4254,
67875,4255,-1665.9231|6.773665|0.44540468|-9.716|1.295|6.773665|9.19963|-0.75561|-7.6082|-0.1268|-9.8844|1.5872|11.297594|12.30873
67876,4255,
67877,4255,
67878,4255,
67879,4255,
67880,4255,
67881,4255,
67882,4255,
67883,4255,
67884,4255,
67885,4255,
67886,4255,
67887,4255,
67888,4255,
67889,4255,
67890,4255,
67891,4255,
67892,4256,-1507.0864|10.347438|0.40422243|-9.891|2.271|4.4110374|9.78549|-1.87508|-7.7193|0.0258|-10.1408|1.081|10.83185|12.01742
67893,4256,
67894,4256,
67895,4256,
67896,4256,
67897,4256,
67898,4256,
67899,4256,
67900,4256,
67901,4256,
67902,4256,
67903,4256,
67904,4256,
67905,4256,
67906,4256,
67907,4257,-1450.8628|11.0875225|0.31062466|-8.099|0.605|4.2227154|7.82582|-0.31548|-6.5501|-0.936|-8.7028|0.7329|9.836403|10.46594
67908,4257,
67909,4257,
67910,4257,
67911,4257,
67912,4257,
67913,4257,
67914,4257,
67915,4257,
67916,4257,
67917,4257,
67918,4257,
67919,4257,
67920,4258,-1468.8556|11.200201|0.41652617|-8.547|0.105|4.636717|8.08695|0.42237|-6.7976|-1.4612|-8.7846|0.0868|10.635184|10.65273
67921,4258,
67922,4258,
67923,4258,
67924,4258,
67925,4258,
67926,4258,
67927,4258,
67928,4258,
67929,4258,
67930,4258,
67931,4258,
67932,4258,
67933,4259,-1462.8396|6.351059|0.7505822|-7.749|-0.336|3.1091473|7.44735|0.86989|-5.4921|-1.8943|-7.5522|-0.2643|11.214306|11.02573
67934,4259,
67935,4259,
67936,4259,
67937,4259,
67938,4259,
67939,4259,
67940,4259,
67941,4259,
67942,4259,
67943,4259,
67944,4259,
67945,4259,
67946,4260,-1588.9583|5.2981944|0.17862307|-8.506|1.174|5.2981944|8.06342|-0.52098|-6.7307|-0.1671|-8.9217|1.3241|10.647622|11.43981
67947,4260,
67948,4260,
67949,4260,
67950,4260,
67951,4260,
67952,4260,
67953,4260,
67954,4260,
67955,4260,
67956,4260,
67957,4260,
67958,4260,
67959,4260,
67960,4260,
67961,4261,-1746.1027|10.901085|0.14228842|-10.515|2.876|8.199963|10.14819|-2.5316|-7.4134|0.0329|-9.6122|0.9551|10.896075|11.99565
67962,4261,
67963,4261,
67964,4261,
67965,4261,
67966,4261,
67967,4261,
67968,4261,
67969,4261,
67970,4261,
67971,4261,
67972,4261,
67973,4261,
67974,4261,
67975,4261,
67976,4261,
67977,4261,
67978,4262,-1606.2327|5.8583755|0.2436968|-8.886|1.27|5.8583755|8.41379|-0.65109|-6.679|-0.1294|-8.8501|1.0235|10.711691|11.41826
67979,4262,
67980,4262,
67981,4262,
67982,4262,
67983,4262,
67984,4262,
67985,4262,
67986,4262,
67987,4262,
67988,4262,
67989,4262,
67990,4262,
67991,4262,
67992,4262,
67993,4263,-1746.2584|12.119657|0.071791194|-11.373|2.799|8.995605|10.97846|-2.50955|-7.4746|-0.025|-9.6451|0.9188|10.816733|11.91665
67994,4263,
67995,4263,
67996,4263,
67997,4263,
67998,4263,
67999,4263,
68000,4263,
68001,4263,
68002,4263,
68003,4263,
68004,4263,
68005,4263,
68006,4263,
68007,4263,
68008,4263,
68009,4263,
68010,4264,-1543.8547|10.84539|0.11845512|-10.629|2.701|8.1024475|10.315|-2.36885|-7.0374|-0.0755|-9.185|0.8886|9.776765|10.76062
68011,4264,
68012,4264,
68013,4264,
68014,4264,
68015,4264,
68016,4264,
68017,4264,
68018,4264,
68019,4264,
68020,4264,
68021,4264,
68022,4264,
68023,4264,
68024,4264,
68025,4265,-1547.9261|10.858483|0.14334038|-10.701|2.746|8.191483|10.40493|-2.71345|-7.4374|-0.0961|-9.6869|0.8863|9.730979|10.76276
68026,4265,
68027,4265,
68028,4265,
68029,4265,
68030,4265,
68031,4265,
68032,4265,
68033,4265,
68034,4265,
68035,4265,
68036,4265,
68037,4265,
68038,4265,
68039,4265,
68040,4266,-1542.1178|13.395931|0.09749582|-11.496|2.544|8.917197|11.273|-2.27712|-7.2107|-0.1655|-9.3629|0.8715|9.632519|10.70291
68041,4266,
68042,4266,
68043,4266,
68044,4266,
68045,4266,
68046,4266,
68047,4266,
68048,4266,
68049,4266,
68050,4266,
68051,4266,
68052,4266,
68053,4266,
68054,4266,
68055,4267,-1463.5657|11.444751|0.18669835|-9.055|0.569|4.361542|8.62084|0.16107|-7.2274|-0.3406|-9.3395|1.2025|10.164397|10.74233
68056,4267,
68057,4267,
68058,4267,
68059,4267,
68060,4267,
68061,4267,
68062,4267,
68063,4267,
68064,4267,
68065,4267,
68066,4267,
68067,4267,
68068,4268,-1587.1229|11.448148|0.25809953|-8.303|1.393|5.308994|7.84902|-0.73968|-6.5011|-0.0633|-8.6841|0.8944|10.588173|11.4014
68069,4268,
68070,4268,
68071,4268,
68072,4268,
68073,4268,
68074,4268,
68075,4268,
68076,4268,
68077,4268,
68078,4268,
68079,4268,
68080,4268,
68081,4268,
68082,4268,
68083,4269,-1741.547|12.957789|0.14222018|-11.4|2.917|9.266826|11.0771|-2.65811|-7.5419|-0.0174|-9.7847|0.9275|10.757859|11.8716
68084,4269,
68085,4269,
68086,4269,
68087,4269,
68088,4269,
68089,4269,
68090,4269,
68091,4269,
68092,4269,
68093,4269,
68094,4269,
68095,4269,
68096,4269,
68097,4269,
68098,4269,
68099,4269,
68100,4270,-1614.7239|11.795297|0.15545197|-10.201|0.62|3.9930806|9.36223|0.12642|-6.9228|-0.3631|-8.9679|1.269|10.235222|11.25215
68101,4270,
68102,4270,
68103,4270,
68104,4270,
68105,4270,
68106,4270,
68107,4270,
68108,4270,
68109,4270,
68110,4270,
68111,4270,
68112,4270,
68113,4270,
68114,4270,
68115,4271,-1539.4742|11.370012|0.13884693|-11.18|2.672|8.678202|10.51332|-2.40988|-7.3707|-0.0205|-9.4302|0.9338|9.575779|10.65904
68116,4271,
68117,4271,
68118,4271,
68119,4271,
68120,4271,
68121,4271,
68122,4271,
68123,4271,
68124,4271,
68125,4271,
68126,4271,
68127,4271,
68128,4271,
68129,4271,
68130,4272,-1410.9948|11.789283|0.19021788|-10.522|0.297|3.9647002|9.74738|0.44739|-7.4126|-0.6629|-9.5299|1.1884|9.111165|10.0615
68131,4272,
68132,4272,
68133,4272,
68134,4272,
68135,4272,
68136,4272,
68137,4272,
68138,4272,
68139,4272,
68140,4272,
68141,4272,
68142,4272,
68143,4273,-1744.7145|12.740007|0.17406961|-10.64|3.088|8.586874|10.30931|-2.80068|-7.2466|-0.0822|-9.4566|0.8884|10.762501|11.86563
68144,4273,
68145,4273,
68146,4273,
68147,4273,
68148,4273,
68149,4273,
68150,4273,
68151,4273,
68152,4273,
68153,4273,
68154,4273,
68155,4273,
68156,4273,
68157,4273,
68158,4273,
68159,4273,
68160,4274,-1605.2463|5.856987|0.24942876|-8.859|1.276|5.856987|8.41054|-0.6587|-6.6775|0.0147|-8.874|0.9425|10.721917|11.48561
68161,4274,
68162,4274,
68163,4274,
68164,4274,
68165,4274,
68166,4274,
68167,4274,
68168,4274,
68169,4274,
68170,4274,
68171,4274,
68172,4274,
68173,4274,
68174,4274,
68175,4275,-1543.8229|10.413299|0.15023343|-10.811|2.911|8.448344|10.51742|-2.63358|-7.0351|-0.0303|-9.2183|0.9224|9.551677|10.52998
68176,4275,
68177,4275,
68178,4275,
68179,4275,
68180,4275,
68181,4275,
68182,4275,
68183,4275,
68184,4275,
68185,4275,
68186,4275,
68187,4275,
68188,4275,
68189,4275,
68190,4276,-1537.9705|13.060921|0.15587725|-11.242|2.688|8.9201975|10.67215|-2.44963|-7.0782|-0.1449|-9.2239|0.8444|9.611228|10.65537
68191,4276,
68192,4276,
68193,4276,
68194,4276,
68195,4276,
68196,4276,
68197,4276,
68198,4276,
68199,4276,
68200,4276,
68201,4276,
68202,4276,
68203,4276,
68204,4276,
68205,4277,-1407.3575|11.5855|0.124533236|-10.391|0.376|3.944751|9.63944|0.3679|-6.8758|-0.8459|-8.9764|1.0124|9.135231|10.06274
68206,4277,
68207,4277,
68208,4277,
68209,4277,
68210,4277,
68211,4277,
68212,4277,
68213,4277,
68214,4277,
68215,4277,
68216,4277,
68217,4277,
68218,4278,-1544.4974|10.4705925|0.17312264|-10.727|2.895|8.519351|10.50678|-2.58448|-7.0148|-0.1755|-9.2634|0.8308|9.678744|10.65798
68219,4278,
68220,4278,
68221,4278,
68222,4278,
68223,4278,
68224,4278,
68225,4278,
68226,4278,
68227,4278,
68228,4278,
68229,4278,
68230,4278,
68231,4278,
68232,4278,
68233,4279,-1259.7091|11.288045|0.19383803|-9.614|0.316|4.235907|9.7788|0.36436|-7.8602|-0.8941|-9.8461|0.7568|9.001014|9.52068
68234,4279,
68235,4279,
68236,4279,
68237,4279,
68238,4279,
68239,4279,
68240,4279,
68241,4279,
68242,4279,
68243,4279,
68244,4280,-1384.9624|5.584218|0.20030758|-8.896|1.108|5.584218|8.42535|-0.49283|-7.0732|-0.4217|-9.2242|1.2693|9.374398|10.15333
68245,4280,
68246,4280,
68247,4280,
68248,4280,
68249,4280,
68250,4280,
68251,4280,
68252,4280,
68253,4280,
68254,4280,
68255,4280,
68256,4280,
68257,4281,-1404.9949|12.373233|0.21105234|-8.914|1.072|5.661089|8.55233|-0.52925|-6.2751|0.0049|-8.4138|1.0106|9.456864|10.20551
68258,4281,
68259,4281,
68260,4281,
68261,4281,
68262,4281,
68263,4281,
68264,4281,
68265,4281,
68266,4281,
68267,4281,
68268,4281,
68269,4281,
68270,4282,-1724.9811|10.509152|0.30704072|-10.609|2.959|8.511552|10.34204|-2.5633|-7.0983|0.0158|-9.297|0.9469|11.04005|12.59108
68271,4282,
68272,4282,
68273,4282,
68274,4282,
68275,4282,
68276,4282,
68277,4282,
68278,4282,
68279,4282,
68280,4282,
68281,4282,
68282,4282,
68283,4282,
68284,4282,
68285,4282,
68286,4282,
68287,4283,-1724.6754|10.278415|0.40522096|-10.266|2.891|7.961885|10.01683|-3.24785|-6.7886|-0.0506|-8.9408|0.9355|11.137737|12.61829
68288,4283,
68289,4283,
68290,4283,
68291,4283,
68292,4283,
68293,4283,
68294,4283,
68295,4283,
68296,4283,
68297,4283,
68298,4283,
68299,4283,
68300,4283,
68301,4283,
68302,4283,
68303,4283,
68304,4284,-1526.0791|10.927382|0.16417104|-11.27|2.601|8.806924|10.97206|-2.23913|-7.5385|-0.1221|-9.723|0.85|9.860337|11.23539
68305,4284,
68306,4284,
68307,4284,
68308,4284,
68309,4284,
68310,4284,
68311,4284,
68312,4284,
68313,4284,
68314,4284,
68315,4284,
68316,4284,
68317,4284,
68318,4284,
68319,4285,-1529.9066|10.503561|0.16001984|-10.89|2.473|8.181799|10.60076|-2.09435|-7.4003|0.0767|-9.5976|0.9841|9.896871|11.22579
68320,4285,
68321,4285,
68322,4285,
68323,4285,
68324,4285,
68325,4285,
68326,4285,
68327,4285,
68328,4285,
68329,4285,
68330,4285,
68331,4285,
68332,4285,
68333,4285,
68334,4286,-1726.9958|6.6701493|0.45414457|-9.648|1.225|6.6701493|9.10176|-0.65905|-7.3538|-0.0173|-9.5885|1.3333|11.729317|12.96466
68335,4286,
68336,4286,
68337,4286,
68338,4286,
68339,4286,
68340,4286,
68341,4286,
68342,4286,
68343,4286,
68344,4286,
68345,4286,
68346,4286,
68347,4286,
68348,4286,
68349,4286,
68350,4286,
68351,4287,-1570.5121|10.541984|0.37671593|-9.877|2.194|4.3706427|9.48113|-1.81302|-7.453|-0.1289|-9.7199|0.8411|11.269912|12.77959
68352,4287,
68353,4287,
68354,4287,
68355,4287,
68356,4287,
68357,4287,
68358,4287,
68359,4287,
68360,4287,
68361,4287,
68362,4287,
68363,4287,
68364,4287,
68365,4287,
68366,4288,-1546.949|10.768407|0.17278402|-11.039|-0.172|3.6699607|10.24315|0.79997|-7.4741|-0.9746|-9.7284|1.0784|10.071008|11.28256
68367,4288,
68368,4288,
68369,4288,
68370,4288,
68371,4288,
68372,4288,
68373,4288,
68374,4288,
68375,4288,
68376,4288,
68377,4288,
68378,4288,
68379,4288,
68380,4288,
68381,4289,-1527.3176|6.4149365|0.4545627|-9.516|1.164|6.4149365|9.05784|-0.66397|-6.6851|0.0127|-8.8402|1.0218|10.893719|11.95444
68382,4289,
68383,4289,
68384,4289,
68385,4289,
68386,4289,
68387,4289,
68388,4289,
68389,4289,
68390,4289,
68391,4289,
68392,4289,
68393,4289,
68394,4289,
68395,4289,
68396,4290,-1742.958|10.401174|0.10686619|-11.776|3.001|9.605555|11.36753|-2.69871|-7.6512|-0.0031|-9.8621|0.9452|10.784665|11.8499
68397,4290,
68398,4290,
68399,4290,
68400,4290,
68401,4290,
68402,4290,
68403,4290,
68404,4290,
68405,4290,
68406,4290,
68407,4290,
68408,4290,
68409,4290,
68410,4290,
68411,4290,
68412,4290,
68413,4291,-1617.2598|12.060181|0.18280922|-10.394|0.453|3.846021|9.4848|0.30037|-6.9473|-0.3815|-8.9804|1.3985|10.282849|11.24225
68414,4291,
68415,4291,
68416,4291,
68417,4291,
68418,4291,
68419,4291,
68420,4291,
68421,4291,
68422,4291,
68423,4291,
68424,4291,
68425,4291,
68426,4291,
68427,4291,
68428,4292,-1540.905|10.409021|0.0919974|-11.208|2.747|8.884279|10.4239|-2.48372|-7.2603|-0.0813|-9.2993|0.8785|9.606785|10.65899
68429,4292,
68430,4292,
68431,4292,
68432,4292,
68433,4292,
68434,4292,
68435,4292,
68436,4292,
68437,4292,
68438,4292,
68439,4292,
68440,4292,
68441,4292,
68442,4292,
68443,4293,-1412.7809|8.25748|0.11323657|-10.639|0.175|3.8038285|9.80874|0.5654|-7.041|-0.8421|-9.1214|1.0334|9.084869|10.02352
68444,4293,
68445,4293,
68446,4293,
68447,4293,
68448,4293,
68449,4293,
68450,4293,
68451,4293,
68452,4293,
68453,4293,
68454,4293,
68455,4293,
68456,4294,-1746.3102|11.223523|0.21034709|-10.741|2.928|8.767025|10.37738|-2.66413|-7.5047|-0.027|-9.7373|0.9323|10.820505|11.93389
68457,4294,
68458,4294,
68459,4294,
68460,4294,
68461,4294,
68462,4294,
68463,4294,
68464,4294,
68465,4294,
68466,4294,
68467,4294,
68468,4294,
68469,4294,
68470,4294,
68471,4294,
68472,4294,
68473,4295,-1624.2395|11.806716|0.2636735|-10.52|0.347|3.756032|9.58277|0.4113|-7.1732|-0.7644|-9.2301|0.9903|10.255551|11.2785
68474,4295,
68475,4295,
68476,4295,
68477,4295,
68478,4295,
68479,4295,
68480,4295,
68481,4295,
68482,4295,
68483,4295,
68484,4295,
68485,4295,
68486,4295,
68487,4295,
68488,4296,-1438.7427|12.0676565|0.12869047|-11.319|0.215|4.3673944|10.27981|0.43345|-8.0451|-0.1956|-10.1364|1.3226|9.073297|10.03007
68489,4296,
68490,4296,
68491,4296,
68492,4296,
68493,4296,
68494,4296,
68495,4296,
68496,4296,
68497,4296,
68498,4296,
68499,4296,
68500,4296,
68501,4297,-1553.0708|10.920538|0.20511252|-11.779|2.712|9.011315|11.01882|-2.43972|-7.6342|-0.0866|-9.7728|0.9314|9.594225|10.63774
68502,4297,
68503,4297,
68504,4297,
68505,4297,
68506,4297,
68507,4297,
68508,4297,
68509,4297,
68510,4297,
68511,4297,
68512,4297,
68513,4297,
68514,4297,
68515,4297,
68516,4298,-1427.7289|10.827189|0.28358173|-10.736|0.141|3.7337887|9.799|0.5947|-7.458|-0.9255|-9.5274|0.9681|9.105362|9.98115
68517,4298,
68518,4298,
68519,4298,
68520,4298,
68521,4298,
68522,4298,
68523,4298,
68524,4298,
68525,4298,
68526,4298,
68527,4298,
68528,4298,
68529,4299,-1449.0599|10.573514|0.8418839|-10.179|0.174|3.749498|9.7666|0.61918|-7.3863|-1.0334|-9.4342|0.7853|10.822875|11.8633
68530,4299,
68531,4299,
68532,4299,
68533,4299,
68534,4299,
68535,4299,
68536,4299,
68537,4299,
68538,4299,
68539,4299,
68540,4299,
68541,4299,
68542,4300,-1448.0664|10.80047|0.2862014|-9.813|0.193|3.7104175|9.51116|0.6108|-7.1944|-1.0727|-9.2591|0.6751|10.858975|11.80535
68543,4300,
68544,4300,
68545,4300,
68546,4300,
68547,4300,
68548,4300,
68549,4300,
68550,4300,
68551,4300,
68552,4300,
68553,4300,
68554,4300,
68555,4301,-1732.0198|6.59091|0.49031723|-9.287|1.456|6.59091|8.75166|-0.86922|-7.1238|-0.0817|-9.308|0.879|11.693483|12.55222
68556,4301,
68557,4301,
68558,4301,
68559,4301,
68560,4301,
68561,4301,
68562,4301,
68563,4301,
68564,4301,
68565,4301,
68566,4301,
68567,4301,
68568,4301,
68569,4301,
68570,4301,
68571,4301,
68572,4302,-1572.8312|10.978861|0.3381751|-9.65|2.308|4.3638363|9.5294|-1.8935|-7.4553|-0.1247|-9.6917|0.8614|11.114503|12.1615
68573,4302,
68574,4302,
68575,4302,
68576,4302,
68577,4302,
68578,4302,
68579,4302,
68580,4302,
68581,4302,
68582,4302,
68583,4302,
68584,4302,
68585,4302,
68586,4302,
68587,4303,-1730.4224|6.5943193|0.41927892|-9.527|1.264|6.5943193|8.98892|-0.68368|-7.1843|-0.0474|-9.4074|1.0362|11.553501|12.53955
68588,4303,
68589,4303,
68590,4303,
68591,4303,
68592,4303,
68593,4303,
68594,4303,
68595,4303,
68596,4303,
68597,4303,
68598,4303,
68599,4303,
68600,4303,
68601,4303,
68602,4303,
68603,4303,
68604,4304,-1575.2545|10.328145|0.21749045|-9.781|2.277|4.331984|9.35501|-1.837|-7.4708|-0.0849|-9.7416|0.9155|11.232306|12.39662
68605,4304,
68606,4304,
68607,4304,
68608,4304,
68609,4304,
68610,4304,
68611,4304,
68612,4304,
68613,4304,
68614,4304,
68615,4304,
68616,4304,
68617,4304,
68618,4304,
68619,4305,-1732.9775|6.5745435|0.48253515|-9.52|1.205|6.5745435|8.97968|-0.61628|-7.0998|-0.0809|-9.2204|1.4496|11.903075|12.92612
68620,4305,
68621,4305,
68622,4305,
68623,4305,
68624,4305,
68625,4305,
68626,4305,
68627,4305,
68628,4305,
68629,4305,
68630,4305,
68631,4305,
68632,4305,
68633,4305,
68634,4305,
68635,4305,
68636,4306,-1577.2295|10.077124|0.28290996|-9.784|2.148|4.336522|9.37846|-1.74953|-7.3309|-0.0181|-9.5269|0.9539|11.350351|12.54864
68637,4306,
68638,4306,
68639,4306,
68640,4306,
68641,4306,
68642,4306,
68643,4306,
68644,4306,
68645,4306,
68646,4306,
68647,4306,
68648,4306,
68649,4306,
68650,4306,
68651,4307,-1550.5314|10.355422|0.09332184|-10.774|0.019|3.6803384|9.97637|0.64695|-7.4369|-1.0863|-9.6444|0.859|9.880308|10.81161
68652,4307,
68653,4307,
68654,4307,
68655,4307,
68656,4307,
68657,4307,
68658,4307,
68659,4307,
68660,4307,
68661,4307,
68662,4307,
68663,4307,
68664,4307,
68665,4307,
68666,4308,-1550.8088|11.803603|0.12307298|-11.04|-0.079|3.7199023|10.11455|0.72525|-7.5249|-0.9424|-9.6858|1.0063|10.009799|11.00847
68667,4308,
68668,4308,
68669,4308,
68670,4308,
68671,4308,
68672,4308,
68673,4308,
68674,4308,
68675,4308,
68676,4308,
68677,4308,
68678,4308,
68679,4308,
68680,4308,
68681,4309,-1551.601|12.158327|0.09864374|-10.954|-0.15|3.664022|10.12312|0.81148|-7.4273|-1.036|-9.6107|0.9125|10.040208|11.1088
68682,4309,
68683,4309,
68684,4309,
68685,4309,
68686,4309,
68687,4309,
68688,4309,
68689,4309,
68690,4309,
68691,4309,
68692,4309,
68693,4309,
68694,4309,
68695,4309,
68696,4310,-1746.2251|11.277394|0.15761498|-10.906|2.958|8.761409|10.52046|-2.6073|-7.5964|-0.0462|-9.7894|0.8968|10.750339|11.84214
68697,4310,
68698,4310,
68699,4310,
68700,4310,
68701,4310,
68702,4310,
68703,4310,
68704,4310,
68705,4310,
68706,4310,
68707,4310,
68708,4310,
68709,4310,
68710,4310,
68711,4310,
68712,4310,
68713,4311,-1625.4788|11.654486|0.1834886|-10.428|0.363|3.7959058|9.42989|0.38344|-7.0273|-0.5351|-9.0266|1.1734|10.335739|11.26629
68714,4311,
68715,4311,
68716,4311,
68717,4311,
68718,4311,
68719,4311,
68720,4311,
68721,4311,
68722,4311,
68723,4311,
68724,4311,
68725,4311,
68726,4311,
68727,4311,
68728,4312,-1483.7667|11.501908|0.30686298|-9.843|-0.582|3.5422676|9.22452|1.15903|-7.1594|-1.7018|-9.094|-0.0155|10.307351|10.72097
68729,4312,
68730,4312,
68731,4312,
68732,4312,
68733,4312,
68734,4312,
68735,4312,
68736,4312,
68737,4312,
68738,4312,
68739,4312,
68740,4312,
68741,4313,-1604.3059|5.898572|0.23498438|-8.927|1.297|5.898572|8.44602|-0.6743|-6.7689|-0.2825|-8.9601|1.0954|10.638409|11.3459
68742,4313,
68743,4313,
68744,4313,
68745,4313,
68746,4313,
68747,4313,
68748,4313,
68749,4313,
68750,4313,
68751,4313,
68752,4313,
68753,4313,
68754,4313,
68755,4313,
68756,4314,-1553.7534|10.850238|0.1866591|-11.626|2.616|8.939179|11.04888|-2.4841|-7.5526|0.0237|-9.7125|0.9286|9.540755|10.55348
68757,4314,
68758,4314,
68759,4314,
68760,4314,
68761,4314,
68762,4314,
68763,4314,
68764,4314,
68765,4314,
68766,4314,
68767,4314,
68768,4314,
68769,4314,
68770,4314,
68771,4315,-1424.9336|7.746794|0.16277726|-10.753|-0.042|3.7087436|9.84259|0.74698|-7.2979|-1.1483|-9.3626|0.7253|9.146247|9.97071
68772,4315,
68773,4315,
68774,4315,
68775,4315,
68776,4315,
68777,4315,
68778,4315,
68779,4315,
68780,4315,
68781,4315,
68782,4315,
68783,4315,
68784,4316,-1277.2007|5.017069|0.23759776|-10.453|-1.083|3.3824868|9.73485|1.60676|-7.4786|-2.3849|-9.5106|-0.5559|9.031883|9.41908
68785,4316,
68786,4316,
68787,4316,
68788,4316,
68789,4316,
68790,4316,
68791,4316,
68792,4316,
68793,4316,
68794,4316,
68795,4317,-1405.4453|12.933661|0.36265793|-9.597|0.928|6.181917|9.08524|-0.33336|-7.4228|-0.7244|-9.5727|0.8766|9.491158|10.0925
68796,4317,
68797,4317,
68798,4317,
68799,4317,
68800,4317,
68801,4317,
68802,4317,
68803,4317,
68804,4317,
68805,4317,
68806,4317,
68807,4317,
68808,4318,-1607.7968|6.2710757|0.24987787|-9.162|1.173|6.17976|8.78389|-0.49059|-7.2607|-0.4585|-9.4775|1.0445|11.350507|11.79395
68809,4318,
68810,4318,
68811,4318,
68812,4318,
68813,4318,
68814,4318,
68815,4318,
68816,4318,
68817,4318,
68818,4318,
68819,4318,
68820,4318,
68821,4318,
68822,4318,
68823,4319,-1613.4923|4.9838405|0.63013035|-8.392|0.279|4.9838405|7.88035|0.28224|-6.6189|-0.9923|-8.6685|0.5211|11.887575|11.78806
68824,4319,
68825,4319,
68826,4319,
68827,4319,
68828,4319,
68829,4319,
68830,4319,
68831,4319,
68832,4319,
68833,4319,
68834,4319,
68835,4319,
68836,4319,
68837,4319,
68838,4320,-1750.3428|6.3681316|0.39787003|-9.325|1.277|6.3681316|8.70068|-0.61886|-7.1356|-0.3134|-9.354|1.0351|11.44493|12.36942
68839,4320,
68840,4320,
68841,4320,
68842,4320,
68843,4320,
68844,4320,
68845,4320,
68846,4320,
68847,4320,
68848,4320,
68849,4320,
68850,4320,
68851,4320,
68852,4320,
68853,4320,
68854,4320,
68855,4321,-1701.3877|10.413398|0.08539365|-11.501|2.712|9.118191|11.22696|-2.43072|-7.4975|-0.152|-9.7271|0.8564|10.294051|11.43102
68856,4321,
68857,4321,
68858,4321,
68859,4321,
68860,4321,
68861,4321,
68862,4321,
68863,4321,
68864,4321,
68865,4321,
68866,4321,
68867,4321,
68868,4321,
68869,4321,
68870,4321,
68871,4321,
68872,4322,-1301.817|4.7631207|0.2559681|-10.527|-1.878|2.5173373|9.79287|2.3438|-7.1062|-2.9393|-9.1446|-1.0816|9.407107|9.58598
68873,4322,
68874,4322,
68875,4322,
68876,4322,
68877,4322,
68878,4322,
68879,4322,
68880,4322,
68881,4322,
68882,4322,
68883,4323,-1440.2928|12.02777|0.3065748|-10.547|-1.489|2.660591|10.16993|1.80791|-6.9797|-2.6922|-9.0468|-0.771|9.345203|10.14942
68884,4323,
68885,4323,
68886,4323,
68887,4323,
68888,4323,
68889,4323,
68890,4323,
68891,4323,
68892,4323,
68893,4323,
68894,4323,
68895,4323,
68896,4324,-1432.0458|6.1598477|0.26837093|-9.846|0.026|3.71348|9.87602|0.71228|-7.5591|-1.1773|-9.6772|0.6864|9.611539|10.20565
68897,4324,
68898,4324,
68899,4324,
68900,4324,
68901,4324,
68902,4324,
68903,4324,
68904,4324,
68905,4324,
68906,4324,
68907,4324,
68908,4324,
68909,4325,-1559.6635|6.1227884|0.30331331|-9.375|1.043|6.1227884|8.89203|-0.42674|-7.2906|-0.3124|-9.5075|1.1629|10.231341|10.9016
68910,4325,
68911,4325,
68912,4325,
68913,4325,
68914,4325,
68915,4325,
68916,4325,
68917,4325,
68918,4325,
68919,4325,
68920,4325,
68921,4325,
68922,4325,
68923,4325,
68924,4326,-1437.908|5.3595924|0.3892047|-10.288|-0.738|3.5371966|9.46365|1.347|-7.4351|-1.85|-9.4615|-0.1126|9.792132|10.17468
68925,4326,
68926,4326,
68927,4326,
68928,4326,
68929,4326,
68930,4326,
68931,4326,
68932,4326,
68933,4326,
68934,4326,
68935,4326,
68936,4326,
68937,4327,-1577.0127|12.7459345|0.18389311|-10.704|0.069|3.7271554|9.82141|0.6721|-7.4941|-1.0692|-9.5725|0.7066|9.770607|10.75215
68938,4327,
68939,4327,
68940,4327,
68941,4327,
68942,4327,
68943,4327,
68944,4327,
68945,4327,
68946,4327,
68947,4327,
68948,4327,
68949,4327,
68950,4327,
68951,4327,
68952,4328,-1515.0422|6.0749545|0.69266444|-8.822|0.542|4.5521708|8.74845|0.00641|-6.5834|-0.4016|-8.3687|1.0673|11.173371|10.9356
68953,4328,
68954,4328,
68955,4328,
68956,4328,
68957,4328,
68958,4328,
68959,4328,
68960,4328,
68961,4328,
68962,4328,
68963,4328,
68964,4328,
68965,4329,-1898.1863|10.229936|0.14452878|-11.693|2.928|9.619379|11.38106|-2.66995|-7.6435|-0.1233|-9.9368|0.8566|11.34778|12.52244
68966,4329,
68967,4329,
68968,4329,
68969,4329,
68970,4329,
68971,4329,
68972,4329,
68973,4329,
68974,4329,
68975,4329,
68976,4329,
68977,4329,
68978,4329,
68979,4329,
68980,4329,
68981,4329,
68982,4329,
68983,4329,
68984,4330,-1771.5891|10.835521|0.120157845|-10.466|0.318|3.7489028|9.54821|0.42371|-6.9938|-0.6855|-9.0466|0.9123|10.918064|11.97251
68985,4330,
68986,4330,
68987,4330,
68988,4330,
68989,4330,
68990,4330,
68991,4330,
68992,4330,
68993,4330,
68994,4330,
68995,4330,
68996,4330,
68997,4330,
68998,4330,
68999,4330,
69000,4330,
69001,4331,-1629.355|6.2451997|0.28452536|-9.554|0.283|3.7394054|9.55984|0.4555|-7.094|-0.7379|-9.1894|0.9449|10.781956|11.44984
69002,4331,
